Time Step,x,Numerical Solution,Exact Solution,Error,Average Error
0,0.4921875,0.04904830707540491,0.024734427279995138,0.024313879795409773,0.016389261525460715
0,0.5,1.2246467991473532e-16,-0.02473442727999489,0.024734427279995013,0.016389261525460715
0,0.5078125,-0.04904830707540467,-0.0741427525516458,0.025094445476241137,0.016389261525460715
0,0.515625,-0.09797845248294074,-0.1233696380835927,0.02539118560065197,0.016389261525460715
0,0.5234375,-0.14667255921654637,-0.17229461743791608,0.025622058221369703,0.016389261525460715
0,0.53125,-0.1950133189080006,-0.22079796299170573,0.02578464408370512,0.016389261525460715
0,0.5390625,-0.24288427443305588,-0.26876097893061424,0.025876704497558356,0.016389261525460715
0,0.546875,-0.29017010046685204,-0.31606629171740475,0.025896191250552703,0.016389261525460715
0,0.5546875,-0.3367568813127248,-0.3625981373246669,0.025841256011942093,0.016389261525460715
0,0.5625,-0.3825323853350958,-0.4082426445287904,0.025710259193694573,0.016389261525460715
0,0.5703125,-0.42738633533531484,-0.4528881135719285,0.025501778236613648,0.016389261525460715
0,0.578125,-0.4712106742190895,-0.4964252895100261,0.025214615290936604,0.016389261525460715
0,0.5859375,-0.5138998253154897,-0.5387476295779732,0.024847804262483453,0.016389261525460715
0,0.59375,-0.5553509467203964,-0.5797515639176074,0.024400617197210983,0.016389261525460715
0,0.6015625,-0.5954641790516559,-0.6193367490305087,0.023872569978852787,0.016389261525460715
0,0.609375,-0.6341428860190778,-0.657406313335358,0.023263427316280283,0.016389261525460715
0,0.6171875,-0.671293887229723,-0.6938670942289289,0.02257320699920584,0.016389261525460715
0,0.625,-0.7068276826676315,-0.7286298660705871,0.02180218340295559,0.016389261525460715
0,0.6328125,-0.7406586683072006,-0.7616095585323877,0.020950890225187035,0.016389261525460715
0,0.640625,-0.7727053423407805,-0.7927254647804206,0.02002012243964013,0.016389261525460715
0,0.6484375,-0.802890501523667,-0.8219014389779584,0.019010937454291388,0.016389261525460715
0,0.65625,-0.8311414271634807,-0.8490660826270784,0.017924655463597672,0.016389261525460715
0,0.6640625,-0.8573900603058664,-0.8741529192927527,0.016762858986886342,0.016389261525460715
0,0.671875,-0.8815731656944755,-0.8971005572818213,0.015527391587345729,0.016389261525460715
0,0.6796875,-0.9036324841102369,-0.9178528398787549,0.01422035576851799,0.016389261525460715
0,0.6875,-0.9235148727229192,-0.9363589827705491,0.012844110047629864,0.016389261525460715
0,0.6953125,-0.9411724331168628,-0.9525736983244457,0.011401265207582889,0.016389261525460715
0,0.703125,-0.9565626266824588,-0.9664573064143603,0.009894679731901501,0.016389261525460715
0,0.7109375,-0.9696483770953862,-0.9779758315248002,0.00832745442941396,0.016389261525460715
0,0.71875,-0.9803981596367236,-0.9871010858946441,0.006702926257920461,0.016389261525460715
0,0.7265625,-0.9887860771387595,-0.9938107384973164,0.005024661358556837,0.016389261525460715
0,0.734375,-0.9947919223735366,-0.998088369688552,0.0032964473150153273,0.016389261525460715
0,0.7421875,-0.9984012267338342,-0.9999235113880169,0.0015222846541826929,0.016389261525460715
0,0.75,-0.9996052950893108,-0.9993116726964553,0.0002936223928555748,0.016389261525460715
0,0.7578125,-0.9984012267338342,-0.996254350885672,0.0021468758481621997,0.016389261525460715
0,0.765625,-0.9947919223735366,-0.990759027734458,0.0040328946390786324,0.016389261525460715
0,0.7734375,-0.9887860771387595,-0.9828391512194239,0.005946925919335655,0.016389261525460715
0,0.78125,-0.9803981596367237,-0.972514102605547,0.007884057031176672,0.016389261525460715
0,0.7890625,-0.9696483770953862,-0.9598091490169692,0.009839228078416973,0.016389261525460715
0,0.796875,-0.956562626682459,-0.9447553816041101,0.01180724507834885,0.016389261525460715
0,0.8046875,-0.9411724331168629,-0.9273896394584105,0.013782793658452475,0.016389261525460715
0,0.8125,-0.9235148727229193,-0.907754419460904,0.01576045326201536,0.016389261525460715
0,0.8203125,-0.9036324841102371,-0.8858977722852275,0.01773471182500963,0.016389261525460715
0,0.828125,-0.8815731656944756,-0.8618731848095704,0.01969998088490521,0.016389261525460715
0,0.8359375,-0.8573900603058666,-0.8357394492253218,0.02165061108054478,0.016389261525460715
0,0.84375,-0.8311414271634809,-0.8075605191627238,0.023580908000757184,0.016389261525460715
0,0.8515625,-0.8028905015236673,-0.7774053531856255,0.02548514833804172,0.016389261525460715
0,0.859375,-0.7727053423407807,-0.7453477460383192,0.027357596302461484,0.016389261525460715
0,0.8671875,-0.7406586683072008,-0.7114661480574335,0.029192520249767373,0.016389261525460715
0,0.875,-0.7068276826676317,-0.6758434731908176,0.03098420947681413,0.016389261525460715
0,0.8828125,-0.6712938872297233,-0.6385668960932145,0.03272699113650879,0.016389261525460715
0,0.890625,-0.6341428860190782,-0.5997276387952737,0.03441524722380451,0.016389261525460715
0,0.8984375,-0.595464179051656,-0.5594207474679538,0.03604343158370227,0.016389261525460715
0,0.90625,-0.5553509467203966,-0.5177448598286186,0.03760608689177802,0.016389261525460715
0,0.9140625,-0.51389982531549,-0.47480196375801087,0.039097861557479185,0.016389261525460715
0,0.921875,-0.4712106742190899,-0.43069714771882234,0.04051352650026757,0.016389261525460715
0,0.9296875,-0.42738633533531545,-0.38553834358660766,0.04184799174870779,0.016389261525460715
0,0.9375,-0.38253238533509637,-0.3394360625224067,0.04309632281268966,0.016389261525460715
0,0.9453125,-0.3367568813127249,-0.29250312453341093,0.04425375677931398,0.016389261525460715
0,0.953125,-0.2901701004668523,-0.24485438238350202,0.045315718083350304,0.016389261525460715
0,0.9609375,-0.24288427443305624,-0.19660644052928922,0.046277833903767024,0.016389261525460715
0,0.96875,-0.19501331890800103,-0.14787736976946866,0.04713594913853236,0.016389261525460715
0,0.9765625,-0.14667255921654695,-0.09878641830579461,0.04788614091075234,0.016389261525460715
0,0.984375,-0.09797845248294088,-0.04945371992273936,0.04852473256020152,0.016389261525460715
0,0.9921875,0.04904830707540489,-2.4492935982947064e-16,0.04904830707540513,0.016389261525460715
100,0.0,-0.04998312568528712,0.0,0.04998312568528712,0.019600500219299977
100,0.0078125,0.0034185598852493645,0.0484871140221867,0.04506855413693734,0.019600500219299977
100,0.015625,0.056716676287594484,0.09685557195130379,0.040138895663709304,0.019600500219299977
100,0.0234375,0.10958488168895819,0.14498700806562473,0.03540212637666654,0.019600500219299977
100,0.03125,0.1617242103452298,0.19276363667552196,0.031039426330292164,0.019600500219299977
100,0.0390625,0.21287721384735578,0.24006854036478673,0.027191326517430947,0.019600500219299977
100,0.046875,0.2628364466136559,0.286785956107139,0.023949509493483068,0.019600500219299977
100,0.0546875,0.3114466408375972,0.3328015585577506,0.02135491772015341,0.019600500219299977
100,0.0625,0.35860103702609475,0.37800273982652255,0.0194017028004278,0.019600500219299977
100,0.0703125,0.4042332391255326,0.42227888504846145,0.018045645922928844,0.019600500219299977
100,0.078125,0.4483064785415466,0.46552164307679006,0.017215164535243466,0.019600500219299977
100,0.0859375,0.49080224742962214,0.5076251916363602,0.016822944206738077,0.019600500219299977
100,0.09375,0.5317099604804182,0.548486496288493,0.01677653580807481,0.019600500219299977
100,0.1015625,0.5710187653267297,0.5880055625735152,0.016986797246785534,0.019600500219299977
100,0.109375,0.6087120095463104,0.6260856807139592,0.017373671167648763,0.019600500219299977
100,0.1171875,0.6447643296241772,0.6626336622795936,0.01786933265541646,0.019600500219299977
100,0.125,0.6791409440645557,0.6975600682351282,0.018419124170572454,0.019600500219299977
100,0.1328125,0.711798538179846,0.7307794278125199,0.01898088963267397,0.019600500219299977
100,0.140625,0.7426871007714003,0.7622104476722662,0.01952334690086588,0.019600500219299977
100,0.1484375,0.7717521623440136,0.7917762108418276,0.02002404849781403,0.019600500219299977
100,0.15625,0.7989370324414896,0.8194043649443495,0.020467332502859925,0.019600500219299977
100,0.1640625,0.824184790678196,0.8450272992570526,0.0208425085788565,0.019600500219299977
100,0.171875,0.8474399195623189,0.8685823101660006,0.021142390603681727,0.019600500219299977
100,0.1796875,0.8686495625455026,0.8900117546123515,0.021362192066848862,0.019600500219299977
100,0.1875,0.8877644470427523,0.9092631911545813,0.02149874411182906,0.019600500219299977
100,0.1953125,0.904739536766556,0.9262895083014795,0.02154997153492344,0.019600500219299977
100,0.203125,0.9195344808866421,0.9410490398018626,0.021514558915220472,0.019600500219299977
100,0.2109375,0.9321139189143388,0.9535056666088726,0.02139174769453378,0.019600500219299977
100,0.21875,0.94244768707848,0.9636289052693374,0.021181218190857387,0.019600500219299977
100,0.2265625,0.9505109588136027,0.9713939825218887,0.020883023708285986,0.019600500219299977
100,0.234375,0.9562843410209321,0.9767818959212841,0.02049755490035199,0.019600500219299977
100,0.2421875,0.9597539396258008,0.9797794603405747,0.020025520714773926,0.019600500219299977
100,0.25,0.9609114024191407,0.9803793402373203,0.01946793781817957,0.019600500219299977
100,0.2578125,0.9597539436673074,0.9785800676048906,0.018826123937583206,0.019600500219299977
100,0.265625,0.9562843528957261,0.974386045564924,0.018101692669197922,0.019600500219299977
100,0.2734375,0.95051098909155,0.9678075375921508,0.017296548500600806,0.019600500219299977
100,0.28125,0.9424477609625934,0.9588606423979507,0.01641288143535724,0.019600500219299977
100,0.2890625,0.9321140935944265,0.9475672545341083,0.015453160939681743,0.019600500219299977
100,0.296875,0.9195348817194522,0.933955010813176,0.01442012909372381,0.019600500219299977
100,0.3046875,0.904740429768758,0.9180572226765631,0.013316792907805075,0.019600500219299977
100,0.3125,0.8877663788755893,0.8999127946758553,0.012146415800265986,0.019600500219299977
100,0.3203125,0.8686536210161659,0.8795661292668591,0.01091250825069312,0.019600500219299977
100,0.328125,0.8474482004985251,0.8570670181493513,0.009618817650826172,0.019600500219299977
100,0.3359375,0.824201203038153,0.8324705204184452,0.00826931738029213,0.019600500219299977
100,0.34375,0.798968632688153,0.8058368278257604,0.006868195137607391,0.019600500219299977
100,0.3515625,0.7718112769206176,0.7772311174801181,0.005419840559500511,0.019600500219299977
100,0.359375,0.742794560184296,0.7467233923482351,0.003928832163939133,0.019600500219299977
100,0.3671875,0.711988386291371,0.714388309945734,0.0023999236543630342,0.019600500219299977
100,0.375,0.6794669700130525,0.6803049996376914,0.0008380296246389696,0.019600500219299977
100,0.3828125,0.645308658289695,0.6445568689958212,0.0007517892938737614,0.019600500219299977
100,0.390625,0.6095957414861548,0.6072313996861717,0.0023643417999831273,0.019600500219299977
100,0.3984375,0.5724142551470935,0.5684199333868271,0.003994321760266484,0.019600500219299977
100,0.40625,0.5338537727298157,0.5282174482595167,0.005636324470299048,0.019600500219299977
100,0.4140625,0.4940071898139639,0.4867223265221372,0.007284863291826704,0.019600500219299977
100,0.421875,0.4529705003079308,0.4440361136909786,0.008934386616952172,0.019600500219299977
100,0.4296875,0.41084256519112594,0.400263270081831,0.01057929510929495,0.019600500219299977
100,0.4375,0.3677248743492171,0.3555109151780852,0.012213959171131883,0.019600500219299977
100,0.4453125,0.323721302076106,0.30988856549140975,0.013832736584696248,0.019600500219299977
100,0.453125,0.2789378568316563,0.26350786655649167,0.015429990275164618,0.019600500219299977
100,0.4609375,0.23348242585802842,0.2164823197157073,0.017000106142321114,0.019600500219299977
100,0.46875,0.18746451526986338,0.16892700436231647,0.018537510907546906,0.019600500219299977
100,0.4765625,0.14099498624446097,0.12095829632190376,0.020036689922557208,0.019600500219299977
100,0.484375,0.09418578794749342,0.07269358306123008,0.02149220488626334,0.019600500219299977
100,0.4921875,0.04714968783765969,0.02425097642143532,0.022898711416224366,0.019600500219299977
100,0.5,1.258752850463838e-16,-0.02425097642143508,0.024250976421435203,0.019600500219299977
100,0.5078125,-0.04714968783765944,-0.07269358306122983,0.025543895223570395,0.019600500219299977
100,0.515625,-0.09418578794749317,-0.1209582963219031,0.02677250837440992,0.019600500219299977
100,0.5234375,-0.14099498624446072,-0.16892700436231578,0.027932018117855062,0.019600500219299977
100,0.53125,-0.18746451526986313,-0.21648231971570667,0.029017804445843537,0.019600500219299977
100,0.5390625,-0.2334824258580282,-0.26350786655649144,0.030025440698463246,0.019600500219299977
100,0.546875,-0.27893785683165606,-0.30988856549140953,0.030950708659753468,0.019600500219299977
100,0.5546875,-0.3237213020761058,-0.355510915178085,0.0317896131019792,0.019600500219299977
100,0.5625,-0.36772487434921686,-0.40026327008183077,0.03253839573261391,0.019600500219299977
100,0.5703125,-0.4108425651911258,-0.4440361136909784,0.03319354849985262,0.019600500219299977
100,0.578125,-0.4529705003079307,-0.486722326522137,0.033751826214206304,0.019600500219299977
100,0.5859375,-0.49400718981396374,-0.5282174482595162,0.03421025844555248,0.019600500219299977
100,0.59375,-0.5338537727298156,-0.5684199333868268,0.034566160657011236,0.019600500219299977
100,0.6015625,-0.5724142551470934,-0.6072313996861715,0.03481714453907803,0.019600500219299977
100,0.609375,-0.6095957414861547,-0.644556868995821,0.03496112750966629,0.019600500219299977
100,0.6171875,-0.6453086582896949,-0.6803049996376913,0.03499634134799645,0.019600500219299977
100,0.625,-0.6794669700130523,-0.7143883099457339,0.03492133993268154,0.019600500219299977
100,0.6328125,-0.7119883862913707,-0.746723392348235,0.034735006056864304,0.019600500219299977
100,0.640625,-0.7427945601842957,-0.777231117480118,0.03443655729582229,0.019600500219299977
100,0.6484375,-0.7718112769206165,-0.8058368278257603,0.03402555090514381,0.019600500219299977
100,0.65625,-0.7989686326881492,-0.8324705204184448,0.03350188773029561,0.019600500219299977
100,0.6640625,-0.8242012030381394,-0.8570670181493512,0.03286581511121178,0.019600500219299977
100,0.671875,-0.8474482004984767,-0.8795661292668592,0.03211792876838249,0.019600500219299977
100,0.6796875,-0.868653621015999,-0.899912794675855,0.03125917365985609,0.019600500219299977
100,0.6875,-0.8877663788750293,-0.9180572226765629,0.030290843801533573,0.019600500219299977
100,0.6953125,-0.9047404297669366,-0.933955010813176,0.02921458104623942,0.019600500219299977
100,0.703125,-0.9195348817137095,-0.9475672545341082,0.02803237282039872,0.019600500219299977
100,0.7109375,-0.9321140935768764,-0.9588606423979505,0.02674654882107419,0.019600500219299977
100,0.71875,-0.9424477609106038,-0.9678075375921508,0.025359776681546986,0.019600500219299977
100,0.7265625,-0.9505109889422513,-0.974386045564924,0.023875056622672752,0.019600500219299977
100,0.734375,-0.9562843524800745,-0.9785800676048906,0.022295715124816096,0.019600500219299977
100,0.7421875,-0.959753942545368,-0.9803793402373203,0.020625397691952263,0.019600500219299977
100,0.75,-0.9609113994828173,-0.9797794603405747,0.018868060857757385,0.019600500219299977
100,0.7578125,-0.9597539321740479,-0.9767818959212842,0.017027963747236252,0.019600500219299977
100,0.765625,-0.9562843226827646,-0.9713939825218887,0.015109659839124046,0.019600500219299977
100,0.7734375,-0.9505109150496355,-0.9636289052693375,0.013117990219702058,0.019600500219299977
100,0.78125,-0.9424475857903284,-0.9535056666088727,0.011058080818544314,0.019600500219299977
100,0.7890625,-0.9321136915629785,-0.9410490398018626,0.008935348238884089,0.019600500219299977
100,0.796875,-0.9195339859528869,-0.9262895083014797,0.0067555223485927796,0.019600500219299977
100,0.8046875,-0.904738491760222,-0.9092631911545815,0.00452469939435951,0.019600500219299977
100,0.8125,-0.8877623069971016,-0.8900117546123516,0.002249447615250033,0.019600500219299977
100,0.8203125,-0.8686453117745659,-0.8685823101660007,6.30016085652052e-05,0.019600500219299977
100,0.828125,-0.8474317300189755,-0.8450272992570527,0.002404430761922871,0.019600500219299977
100,0.8359375,-0.8241694866987611,-0.81940436494435,0.004765121754411128,0.019600500219299977
100,0.84375,-0.7989092924770538,-0.7917762108418275,0.0071330816352263016,0.019600500219299977
100,0.8515625,-0.7717033907134682,-0.762210447672266,0.009492943041202184,0.019600500219299977
100,0.859375,-0.7426039262119797,-0.7307794278125204,0.011824498399459316,0.019600500219299977
100,0.8671875,-0.7116609513920416,-0.6975600682351284,0.014100883156913158,0.019600500219299977
100,0.875,-0.6789201810529198,-0.6626336622795939,0.016286518773325986,0.019600500219299977
100,0.8828125,-0.6444207408520797,-0.6260856807139593,0.018335060138120363,0.019600500219299977
100,0.890625,-0.6081933123869264,-0.5880055625735159,0.020187749813410538,0.019600500219299977
100,0.8984375,-0.5702592268642819,-0.5484864962884937,0.021772730575788213,0.019600500219299977
100,0.90625,-0.5306311502063539,-0.5076251916363609,0.02300595856999299,0.019600500219299977
100,0.9140625,-0.48931597664328275,-0.4655216430767898,0.023794333566492964,0.019600500219299977
100,0.921875,-0.44632035442760803,-0.42227888504846184,0.024041469379146196,0.019600500219299977
100,0.9296875,-0.40165888468520683,-0.3780027398265228,0.023656144858684003,0.019600500219299977
100,0.9375,-0.35536449124350733,-0.3328015585577508,0.022562932685756543,0.019600500219299977
100,0.9453125,-0.3074998451686151,-0.28678595610713903,0.020713889061476087,0.019600500219299977
100,0.953125,-0.25816818529876157,-0.24006854036478756,0.018099644933974007,0.019600500219299977
100,0.9609375,-0.2075215705437269,-0.19276363667552263,0.014757933868204287,0.019600500219299977
100,0.96875,-0.15576467114958667,-0.14498700806562445,0.010777663083962219,0.019600500219299977
100,0.9765625,-0.10315271750325648,-0.09685557195130425,0.006297145551952238,0.019600500219299977
100,0.984375,-0.04998312568528712,-0.048487114022187056,0.0014960116631000664,0.019600500219299977
100,0.9921875,0.0034185598852493645,-2.401420523266269e-16,0.003418559885249605,0.019600500219299977
500,0.0,-0.04068163741639649,0.0,0.04068163741639649,0.05817896924766222
500,0.0078125,0.0015287271301358404,0.04480596317592991,0.04327723604579407,0.05817896924766222
500,0.015625,0.04372977477845694,0.08950227865176687,0.04577250387330993,0.05817896924766222
500,0.0234375,0.08580136449693265,0.1339795670537139,0.048178202556781236,0.05817896924766222
500,0.03125,0.12762414975165776,0.1781289850039265,0.05050483525226873,0.05817896924766222
500,0.0390625,0.16908018622477772,0.22184249147849724,0.05276230525371953,0.05817896924766222
500,0.046875,0.21005351182192342,0.2650131122019461,0.054959600380022705,0.05817896924766222
500,0.0546875,0.2504306891204636,0.30753520143119806,0.057104512310734434,0.05817896924766222
500,0.0625,0.29010130186115746,0.3493047004884198,0.059203398627262316,0.05817896924766222
500,0.0703125,0.32895839882099576,0.3902193924100416,0.06126099358904585,0.05817896924766222
500,0.078125,0.36689888033560686,0.4301791520887959,0.06328027175318907,0.05817896924766222
500,0.0859375,0.40382382476910184,0.46908619129663287,0.06526236652753103,0.05817896924766222
500,0.09375,0.43963875425955107,0.5068452979889009,0.06720654372934981,0.05817896924766222
500,0.1015625,0.4742538410055309,0.5433640693041747,0.06911022829864377,0.05817896924766222
500,0.109375,0.5075840571189569,0.5785531376895412,0.07096908057058426,0.05817896924766222
500,0.1171875,0.5395492725812436,0.6123263895979775,0.07277711701673384,0.05817896924766222
500,0.125,0.570074307050449,0.6446011762226297,0.07452686917218065,0.05817896924766222
500,0.1328125,0.5990889421424279,0.6752985157522935,0.07620957360986558,0.05817896924766222
500,0.140625,0.6265279013349719,0.7043432866531416,0.07781538531816967,0.05817896924766222
500,0.1484375,0.652330804825499,0.7316644115037043,0.07933360667820533,0.05817896924766222
500,0.15625,0.6764421065324788,0.7571950309332309,0.0807529244007521,0.05817896924766222
500,0.1640625,0.6988110200055059,0.7808726672377739,0.08206164723226805,0.05817896924766222
500,0.171875,0.7193914393469109,0.8026393772735997,0.08324793792668883,0.05817896924766222
500,0.1796875,0.7381418604046,0.8224418942537706,0.08430003384917062,0.05817896924766222
500,0.1875,0.7550253065303324,0.840231758100899,0.08520645157056661,0.05817896924766222
500,0.1953125,0.7700092621685934,0.8559654340370776,0.08595617186848414,0.05817896924766222
500,0.203125,0.7830656165036393,0.869604419120775,0.08653880261713576,0.05817896924766222
500,0.2109375,0.7941706183950403,0.8811153364699867,0.08694471807494641,0.05817896924766222
500,0.21875,0.8033048429157141,0.8904700169410575,0.0871651740253434,0.05817896924766222
500,0.2265625,0.8104531690021748,0.8976455680632972,0.08719239906112242,0.05817896924766222
500,0.234375,0.8156047670557812,0.9026244300606919,0.08701966300491071,0.05817896924766222
500,0.2421875,0.8187530948076479,0.9053944188236189,0.08664132401597102,0.05817896924766222
500,0.25,0.8198958993811731,0.905948755725404,0.08605285634423088,0.05817896924766222
500,0.2578125,0.8190352232496619,0.9042860842107576,0.08525086096109569,0.05817896924766222
500,0.265625,0.8161774116808351,0.9004104731154923,0.08423306143465714,0.05817896924766222
500,0.2734375,0.8113331192690668,0.8943314067094,0.08299828744033322,0.05817896924766222
500,0.28125,0.8045173132609442,0.8860637614866548,0.08154644822571055,0.05817896924766222
500,0.2890625,0.7957492715597341,0.8756277697605382,0.07987849820080417,0.05817896924766222
500,0.296875,0.7850525735290587,0.8630489701515783,0.07799639662251967,0.05817896924766222
500,0.3046875,0.7724550819860805,0.8483581450902666,0.07590306310418615,0.05817896924766222
500,0.3125,0.7579889150622615,0.8315912454872912,0.07360233042502973,0.05817896924766222
500,0.3203125,0.7416904069002886,0.8127893027556349,0.07109889585534623,0.05817896924766222
500,0.328125,0.72360005643687,0.7919983283998312,0.06839827196296122,0.05817896924766222
500,0.3359375,0.7037624637835425,0.7692692014181028,0.06550673763456039,0.05817896924766222
500,0.34375,0.6822262539549396,0.744657543792928,0.0624312898379884,0.05817896924766222
500,0.3515625,0.6590439879022679,0.7182235843747271,0.059179596472459184,0.05817896924766222
500,0.359375,0.6342720609873541,0.690032011491774,0.05575995050441984,0.05817896924766222
500,0.3671875,0.6079705891797146,0.6601518146470168,0.052181225467302195,0.05817896924766222
500,0.375,0.5802032833771827,0.6286561156892037,0.04845283231202091,0.05817896924766222
500,0.3828125,0.5510373123422705,0.5956219898714648,0.04458467752919426,0.05817896924766222
500,0.390625,0.520543154814769,0.5611302772352538,0.04058712242048479,0.05817896924766222
500,0.3984375,0.48879444140958467,0.5252653847812183,0.036470943371633646,0.05817896924766222
500,0.40625,0.4558677869409577,0.48811507991112657,0.03224729297016887,0.05817896924766222
500,0.4140625,0.42184261383337485,0.44977027564632727,0.02792766181295242,0.05817896924766222
500,0.421875,0.38680096728873414,0.41032480814835176,0.023523840859617617,0.05817896924766222
500,0.4296875,0.3508273228813241,0.3698752070861032,0.019047884204779097,0.05817896924766222
500,0.4375,0.3140083872492233,0.32852045941157976,0.014512072162356449,0.05817896924766222
500,0.4453125,0.2764328925446476,0.2863617671222178,0.00992887457757019,0.05817896924766222
500,0.453125,0.2381913852980243,0.243502299602643,0.005310914304618691,0.05817896924766222
